Shipping_Days,Sales,Quantity,Profit,Discount,Region,State,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name,Manufacturer,Returned,Return Reason,Notes
3,1325.84,5,238.653,0,East,Massachusetts,2674,CA-2015-126403,9/9/2015,9/12/2015,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,1852,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,,No,,
6,116.28,3,56.9772,0,East,Maryland,2704,CA-2015-143413,5/24/2015,5/30/2015,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Baltimore,21215,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,,No,,
2,132.59,6,17.238,0,East,New York,2705,CA-2018-156818,7/11/2018,7/13/2018,Second Class,JD-16015,Joy Daniels,Consumer,United States,New York City,10009,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,,No,,
3,60.11,9,22.2444,0,East,New York,2713,CA-2018-146031,7/29/2018,8/1/2018,Second Class,GM-14440,Gary McGarr,Consumer,United States,Troy,12180,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,,No,,
4,129.97,2,62.3904,0,East,New York,2716,CA-2015-127187,12/4/2015,12/8/2015,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,New York City,10024,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,,No,,
6,377.97,3,109.6113,0,East,New York,2718,CA-2015-100006,9/7/2015,9/13/2015,Standard Class,DK-13375,Dennis Kane,Consumer,United States,New York City,10024,TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,,No,,
4,73.98,2,19.9746,0,East,New Jersey,2733,CA-2015-107594,7/2/2015,7/6/2015,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,7060,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",,No,,
4,5.58,1,2.1762,0,East,New Jersey,2734,CA-2015-107594,7/2/2015,7/6/2015,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,7060,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,,No,,
6,377.97,3,94.4925,0,East,Delaware,2736,CA-2016-115798,11/13/2016,11/19/2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,19711,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,,No,,
6,42.28,7,19.8716,0,East,Delaware,2737,CA-2016-115798,11/13/2016,11/19/2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,19711,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4"" x 11""",,No,,
6,299.97,3,56.9943,0,East,Delaware,2738,CA-2016-115798,11/13/2016,11/19/2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,19711,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,,No,,
6,89.98,2,43.1904,0,East,Delaware,2739,CA-2016-115798,11/13/2016,11/19/2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,19711,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,,No,,
2,239.97,3,71.991,0,East,New York,2758,CA-2017-127775,6/11/2017,6/13/2017,Second Class,ES-14020,Erica Smith,Consumer,United States,New York City,10035,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,,No,,
2,59.20,4,29.6,0,East,New York,2781,CA-2018-167668,5/6/2018,5/8/2018,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,10035,OFF-LA-10004544,Office Supplies,Labels,Avery 505,,No,,
7,114.59,5,51.57,0,East,Massachusetts,2816,CA-2016-104626,9/1/2016,9/8/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,2038,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,,No,,
7,60.74,1,15.185,0,East,Massachusetts,2817,CA-2016-104626,9/1/2016,9/8/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,2038,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",,No,,
7,124.36,2,27.3592,0,East,Massachusetts,2818,CA-2016-104626,9/1/2016,9/8/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,2038,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,,No,,
7,1088.76,6,315.7404,0,East,Massachusetts,2819,CA-2016-104626,9/1/2016,9/8/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,2038,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,,No,,
5,120.33,1,31.2858,0,East,New York,2840,US-2016-104185,9/3/2016,9/8/2016,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,New York City,10009,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,,No,,
3,50.93,3,14.2632,0,East,Massachusetts,2846,CA-2018-138163,11/17/2018,11/20/2018,First Class,XP-21865,Xylona Preis,Consumer,United States,Everett,2149,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Stanley,Yes,Defective,didn't work - S. Kelly
2,14.98,1,6.8908,0,East,New York,2853,CA-2017-136371,3/19/2017,3/21/2017,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,11572,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",,No,,
2,20.32,4,6.9088,0,East,New York,2854,CA-2017-136371,3/19/2017,3/21/2017,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,11572,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",,No,,
0,40.28,3,10.4754,0,East,Massachusetts,2855,CA-2018-137344,8/20/2018,8/20/2018,Same Day,EM-13810,Eleni McCrary,Corporate,United States,Franklin,2038,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",,No,,
2,6.03,3,2.9547,0,East,New York,2875,US-2018-102638,12/29/2018,12/31/2018,First Class,MC-17845,Michael Chen,Consumer,United States,New York City,10035,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,,No,,
4,52.34,2,24.5998,0,East,New Jersey,2878,CA-2017-152072,1/15/2017,1/19/2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,7090,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,,No,,
4,4.66,2,1.3514,0,East,New Jersey,2879,CA-2017-152072,1/15/2017,1/19/2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,7090,OFF-AR-10001573,Office Supplies,Art,American Pencil,,No,,
4,254.97,3,91.7892,0,East,New Jersey,2880,CA-2017-152072,1/15/2017,1/19/2017,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,7090,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,,No,,
4,25.44,6,12.72,0,East,New Jersey,2881,CA-2017-102932,9/19/2017,9/23/2017,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,7050,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,,No,,
4,27.93,3,8.0997,0,East,New Jersey,2882,CA-2017-102932,9/19/2017,9/23/2017,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,7050,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,,No,,
6,11.56,2,5.6644,0,East,New York,2893,CA-2018-139913,10/23/2018,10/29/2018,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,14609,OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,,No,,
6,26.39,5,11.88,0,East,New York,2894,CA-2018-139913,10/23/2018,10/29/2018,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,14609,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),,No,,
6,69.07,11,29.0136,0,East,New York,2895,CA-2018-139913,10/23/2018,10/29/2018,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,14609,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",,No,,
6,35.88,3,10.0464,0,East,New York,2896,CA-2018-139913,10/23/2018,10/29/2018,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,14609,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,,No,,
4,49.64,5,20.853,0,East,New York,2897,CA-2015-169033,3/30/2015,4/3/2015,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Long Beach,11561,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,,No,,
5,12.6,4,6.048,0,East,New York,2901,CA-2016-166464,9/12/2016,9/17/2016,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,New York City,10035,OFF-LA-10001317,Office Supplies,Labels,Avery 520,,No,,
5,41.39,5,19.458,0,East,New York,2912,CA-2015-113929,6/16/2015,6/21/2015,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,11550,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,,No,,
3,19.89,1,8.955,0,East,New York,2925,CA-2015-157721,9/2/2015,9/5/2015,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,13601,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",,No,,
3,70.70,1,4.9497,0,East,New York,2926,CA-2015-157721,9/2/2015,9/5/2015,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,13601,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",,No,,
6,39.99,1,11.5971,0,East,New York,2956,CA-2017-153353,8/18/2017,8/24/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,New York City,10035,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,,No,,
5,22.57,2,5.8708,0,East,New York,2978,CA-2018-134607,10/3/2018,10/8/2018,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Rochester,14609,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,,No,,
4,61.43,3,16.5888,0,East,New York,2993,CA-2017-134376,10/2/2017,10/6/2017,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,New York City,10024,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,,No,,
2,207.47,1,62.244,0,East,New York,3005,CA-2017-131499,9/8/2017,9/10/2017,First Class,MG-17875,Michael Grace,Home Office,United States,New York City,10011,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,,No,,
2,904.89,5,253.372,0,East,New York,3007,CA-2018-116519,10/13/2018,10/15/2018,First Class,CR-12730,Craig Reiter,Consumer,United States,New York City,10009,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,,No,,
5,17.94,3,8.073,0,East,New York,3026,CA-2016-164441,11/8/2016,11/13/2016,Standard Class,AC-10450,Amy Cox,Consumer,United States,New York City,10011,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),,No,,
2,83.96,3,23.5116,0,East,Delaware,3063,CA-2016-145184,11/27/2016,11/29/2016,First Class,JD-16150,Justin Deggeller,Corporate,United States,Newark,19711,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,,No,,
2,104.97,3,7.3479,0,East,Delaware,3064,CA-2016-145184,11/27/2016,11/29/2016,First Class,JD-16150,Justin Deggeller,Corporate,United States,Newark,19711,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",,No,,
5,2934.32,7,792.2691,0,East,Delaware,3071,CA-2015-119375,11/17/2015,11/22/2015,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,19711,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,,No,,
5,124.41,3,14.9292,0,East,Delaware,3072,CA-2015-119375,11/17/2015,11/22/2015,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,19711,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,,No,,
5,57.75,5,26.565,0,East,Delaware,3073,CA-2015-119375,11/17/2015,11/22/2015,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,19711,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,,No,,
5,447.86,7,219.4514,0,East,Delaware,3091,CA-2017-112123,3/3/2017,3/8/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,19711,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,,No,,
5,479.94,5,129.5865,0,East,Delaware,3092,CA-2017-112123,3/3/2017,3/8/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,19711,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,,No,,
5,166.44,3,79.8912,0,East,Delaware,3093,CA-2017-112123,3/3/2017,3/8/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,19711,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,Xerox,Yes,Incorrect Product Ordered,
5,695.15,6,34.758,0,East,Rhode Island,3102,CA-2018-119578,12/22/2018,12/27/2018,Second Class,JG-15310,Jason Gross,Corporate,United States,Providence,2908,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,,No,,
5,220.97,1,50.8254,0,East,Rhode Island,3103,CA-2018-119578,12/22/2018,12/27/2018,Second Class,JG-15310,Jason Gross,Corporate,United States,Providence,2908,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",,No,,
6,25.68,6,11.556,0,East,New York,3105,US-2018-140074,3/23/2018,3/29/2018,Standard Class,EC-14050,Erin Creighton,Consumer,United States,New York City,10024,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,,No,,
4,49.11,4,23.0864,0,East,New York,3128,CA-2018-147564,10/2/2018,10/6/2018,Standard Class,BP-11155,Becky Pak,Consumer,United States,New York City,10011,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,,No,,
2,13.27,2,6.3744,0,East,New York,3133,CA-2015-107916,8/24/2015,8/26/2015,First Class,JP-15460,Jennifer Patt,Corporate,United States,Oceanside,11572,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,,No,,
3,206.43,3,90.8292,0,East,New York,3141,CA-2016-112557,4/25/2016,4/28/2016,First Class,JL-15850,John Lucas,Consumer,United States,New York City,10035,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",,No,,
3,32.39,5,15.552,0,East,New York,3149,CA-2017-120558,6/7/2017,6/10/2017,First Class,RD-19810,Ross DeVincentis,Home Office,United States,New York City,10035,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,,No,,
0,18.76,2,9.0048,0,East,New York,3178,CA-2018-122280,9/10/2018,9/10/2018,Same Day,SH-20395,Shahid Hopkins,Consumer,United States,New York City,10024,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",,No,,
6,20.94,3,6.0726,0,East,New York,3179,CA-2018-105235,12/5/2018,12/11/2018,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,10011,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",,No,,
6,58.68,2,18.1908,0,East,New York,3180,CA-2018-105235,12/5/2018,12/11/2018,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,10011,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",,No,,
6,254.90,5,68.823,0,East,New York,3181,CA-2018-105235,12/5/2018,12/11/2018,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,10011,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,,No,,
3,9.64,2,4.4344,0,East,Maryland,3182,CA-2018-152912,11/9/2018,11/12/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,21044,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,,No,,
3,826.62,3,355.4466,0,East,Maryland,3183,CA-2018-152912,11/9/2018,11/12/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,21044,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,,No,,
3,1633.14,9,473.6106,0,East,Maryland,3184,CA-2018-152912,11/9/2018,11/12/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,21044,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,,No,,
3,544.38,3,157.8702,0,East,Maryland,3185,CA-2018-152912,11/9/2018,11/12/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,21044,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,,No,,
5,69.93,7,32.1678,0,East,Massachusetts,3188,CA-2018-159352,3/12/2018,3/17/2018,Standard Class,KB-16585,Ken Black,Corporate,United States,Lowell,1852,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,,No,,
6,65.98,1,17.1574,0,East,New York,3192,CA-2018-123981,10/2/2018,10/8/2018,Standard Class,RW-19630,Rob Williams,Corporate,United States,New York City,10035,TEC-PH-10002115,Technology,Phones,Plantronics 81402,,No,,
6,29.96,3,14.0859,0,East,New York,3197,CA-2018-109750,7/22/2018,7/28/2018,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,New York City,10009,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",,No,,
6,430.88,2,124.9552,0,East,New York,3219,CA-2018-104640,11/10/2018,11/16/2018,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,10024,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,,No,,
6,94.84,5,45.528,0,East,New Jersey,3220,US-2016-137008,10/2/2016,10/8/2016,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,8701,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,,No,,
6,51.11,4,23.004,0,East,New Jersey,3221,US-2016-137008,10/2/2016,10/8/2016,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,8701,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,,No,,
5,375.33,1,18.767,0,East,New York,3230,CA-2015-154641,8/11/2015,8/16/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,New York City,10035,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,,No,,
4,114.90,5,39.066,0,East,New York,3231,CA-2018-131625,9/1/2018,9/5/2018,Second Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,10009,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",,No,,
0,44.93,3,12.5832,0,East,New York,3237,CA-2017-146836,5/2/2017,5/2/2017,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,10024,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,,No,,
6,15.24,3,5.1816,0,East,New York,3284,CA-2015-159478,9/30/2015,10/6/2015,Standard Class,MH-17785,Maya Herman,Corporate,United States,New York City,10035,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",,No,,
2,1704.89,11,767.2005,0,East,New York,3296,CA-2018-113418,10/1/2018,10/3/2018,First Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,10035,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,,No,,
4,68.93,3,20.682,0,East,New York,3323,CA-2016-120810,7/23/2016,7/27/2016,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,10009,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,,No,,
4,128.81,3,50.2398,0,East,New York,3324,CA-2016-120810,7/23/2016,7/27/2016,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,10009,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",,No,,
5,122.97,3,60.2553,0,East,Massachusetts,3342,CA-2017-145982,8/27/2017,9/1/2017,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,2169,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,,No,,
5,59.96,3,28.7856,0,East,Massachusetts,3344,CA-2017-145982,8/27/2017,9/1/2017,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,2169,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,Other,Yes,Defective,screen wouldn’t adhere correctly - C/ Arnold
